url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,dns_status,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,dns_error,validation_status,validation_reason
login-abdm.gov.in,login-abdm.gov.in,abdm.gov.in,National Health Authority (NHA),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
lcicidirect.com,lcicidirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
ic1cidirect.com,ic1cidirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iclcidirect.com,iclcidirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icic1direct.com,icic1direct.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicldirect.com,icicldirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicid1rect.com,icicid1rect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicidlrect.com,icicidlrect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicidir3ct.com,icicidir3ct.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-icicidirect.com,login-icicidirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicidirect-login.com,icicidirect-login.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-icicidirect.com,secure-icicidirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-icicidirect.com,verify-icicidirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicidirect-verify.com,icicidirect-verify.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-icicidirect.com,portal-icicidirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicidirect-portal.com,icicidirect-portal.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-icicidirect.com,auth-icicidirect.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
1cicilombard.com,1cicilombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
ic1cilombard.com,ic1cilombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iclcilombard.com,iclcilombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icic1lombard.com,icic1lombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicllombard.com,icicllombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicil0mbard.com,icicil0mbard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicilomb4rd.com,icicilomb4rd.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-icicilombard.com,login-icicilombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicilombard-login.com,icicilombard-login.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-icicilombard.com,secure-icicilombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicilombard-secure.com,icicilombard-secure.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-icicilombard.com,verify-icicilombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicilombard-verify.com,icicilombard-verify.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-icicilombard.com,portal-icicilombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicilombard-portal.com,icicilombard-portal.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-icicilombard.com,auth-icicilombard.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicilombard-auth.com,icicilombard-auth.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
1ciciprulife.com,1ciciprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
ic1ciprulife.com,ic1ciprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iclciprulife.com,iclciprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icic1prulife.com,icic1prulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciclprulife.com,iciclprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciciprul1fe.com,iciciprul1fe.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciciprullfe.com,iciciprullfe.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciciprulif3.com,iciciprulif3.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-iciciprulife.com,login-iciciprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciciprulife-login.com,iciciprulife-login.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-iciciprulife.com,secure-iciciprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciciprulife-secure.com,iciciprulife-secure.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-iciciprulife.com,verify-iciciprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciciprulife-verify.com,iciciprulife-verify.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-iciciprulife.com,portal-iciciprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciciprulife-portal.com,iciciprulife-portal.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-iciciprulife.com,auth-iciciprulife.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciciprulife-auth.com,iciciprulife-auth.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
1cicisecurities.com,1cicisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
lcicisecurities.com,lcicisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
ic1cisecurities.com,ic1cisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iclcisecurities.com,iclcisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icic1securities.com,icic1securities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
iciclsecurities.com,iciclsecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icici5ecurities.com,icici5ecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicis3curities.com,icicis3curities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecur1ties.com,icicisecur1ties.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecurlties.com,icicisecurlties.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecurit1es.com,icicisecurit1es.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecuritles.com,icicisecuritles.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecuriti3s.com,icicisecuriti3s.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecuritie5.com,icicisecuritie5.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-icicisecurities.com,login-icicisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecurities-login.com,icicisecurities-login.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-icicisecurities.com,secure-icicisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecurities-secure.com,icicisecurities-secure.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-icicisecurities.com,verify-icicisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecurities-verify.com,icicisecurities-verify.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-icicisecurities.com,portal-icicisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecurities-portal.com,icicisecurities-portal.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-icicisecurities.com,auth-icicisecurities.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
icicisecurities-auth.com,icicisecurities-auth.com,icici.bank.in,ICICI Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
1dfcfirstbank.com,1dfcfirstbank.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
ldfcfirstbank.com,ldfcfirstbank.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
idfcf1rstbank.com,idfcf1rstbank.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
idfcflrstbank.com,idfcflrstbank.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
idfcfir5tbank.com,idfcfir5tbank.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
idfcfirstb4nk.com,idfcfirstb4nk.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-idfcfirstbank.com,login-idfcfirstbank.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
idfcfirstbank-login.com,idfcfirstbank-login.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-idfcfirstbank.com,secure-idfcfirstbank.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
idfcfirstbank-secure.com,idfcfirstbank-secure.com,idfcfirst.bank.in,IDFC FIRST Bank,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
