lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,dns_check_pass,dns_resolves_to_ip,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash_matches_known_phish,high_lexical_similarity,page_fetch_success,no_login_form,no_brand_visual_claim,brand_token_or_logo_present,visual_brand_domain_mismatch,same_html_hash_domain_count_7d,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,extraction_status,dns_status,rdap_status,whois_status,http_status,tls_status,page_status,label
0.387097,5,0.387097,0,0,1,0,1,1,0,0,6,-1,30,335,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_409,invalid,success,0
0.380952,4,0.380952,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,120,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,success,success,success,0
0.545455,3,0.545455,0,0,1,0,1,1,0,0,6,-1,41,324,6,-1,1,1,1,41,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.521739,3,0.521739,0,0,1,0,1,1,0,0,8,-1,27,338,-1,-1,0,1,1,26,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.461538,3,0.461538,0,0,1,0,1,1,0,0,6,-1,25,340,6,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.545455,3,0.545455,0,0,1,0,1,1,0,0,6,-1,8778,353,6,-1,0,1,1,25,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,success,empty,0
0.571429,2,0.571429,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,invalid,success,0
0.434783,4,0.434783,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.5625,2,0.5625,0,0,1,0,1,1,0,0,6,-1,6611,339,8,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_404,error,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,8,-1,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.454545,4,0.454545,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,9,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,8,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.454545,3,0.454545,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,21,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,success,success,success,0
0.47619,4,0.47619,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,30,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,invalid,empty,0
0.615385,2,0.615385,0,0,1,0,1,1,0,0,4,-1,26,339,6,-1,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,106,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.444444,2,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,0,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.545455,2,0.545455,0,0,1,0,1,1,0,0,6,-1,29,336,6,8,1,1,1,27,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.4,2,0.4,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,26,-1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,error,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,30,-1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,rate_limited,error,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,41,324,4,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.588235,2,0.588235,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_444,success,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,25,340,8,-1,0,1,1,25,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,success,success,0
0.6,3,0.6,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,1,0,-1,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,118,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,9386,110,6,-1,0,1,0,-1,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,success,skipped,success,invalid,success,1
0.315789,2,0.315789,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,1070,6,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.482759,3,0.551724,0,0,1,0,1,1,0,0,8,-1,26,339,4,-1,0,1,1,26,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,2951,336,8,8,1,1,1,332,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.529412,2,0.529412,0,0,1,0,1,1,0,0,6,-1,420,310,4,-1,0,1,1,56,-1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.428571,2,0.428571,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,33,332,6,-1,1,1,1,34,-1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.533333,2,0.533333,0,0,1,0,1,1,0,0,8,-1,26,339,6,8,0,1,1,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,success,empty,0
0.454545,3,0.454545,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,35,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_530,invalid,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,6,-1,1855,336,8,8,1,1,1,155,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,8,-1,1,1,1,14,-1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.526316,2,0.526316,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_530,invalid,success,0
0.526316,1,0.526316,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_530,invalid,success,0
0.333333,2,0.333333,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,28,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,success,success,success,0
0.461538,3,0.461538,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,6,1,1,1,21,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.526316,3,0.526316,0,0,1,0,1,1,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.516129,2,0.516129,0,0,1,0,1,1,0,0,6,-1,324,41,6,-1,0,1,1,20,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.526316,4,0.526316,0,0,1,0,1,1,0,0,6,-1,26,339,8,-1,0,1,1,26,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,1,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,53,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1858,333,6,-1,1,1,1,93,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,success,empty,0
0.571429,3,0.571429,0,0,1,0,1,1,0,0,8,-1,27,338,6,-1,0,1,1,14,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.947368,0,0.947368,0,0,0,0,1,1,0,0,6,-1,27,338,6,-1,0,1,1,26,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,error,success,empty,0
0.64,1,0.64,0,0,1,0,1,1,0,0,6,-1,2951,336,8,8,1,1,1,74,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.428571,2,0.428571,0,0,1,0,1,1,0,0,6,-1,27,338,6,-1,1,1,1,27,-1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.6,3,0.6,0,0,1,0,1,1,0,0,8,-1,26,1070,6,-1,0,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.487805,1,0.487805,0,0,1,0,1,1,0,0,6,-1,5142,336,6,-1,0,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,9,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1490,336,6,-1,1,1,1,31,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,success,empty,0
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,rate_limited,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,26,705,6,-1,0,1,1,26,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,2586,336,6,-1,1,1,1,35,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,success,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,144,586,8,-1,0,1,1,26,-1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,29,336,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,73,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.454545,2,0.454545,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,error,success,0
0.594595,3,0.594595,0,0,1,0,1,1,0,0,6,-1,2586,336,6,-1,1,0,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,error,success,0
0.428571,3,0.428571,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,22,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,394,336,8,-1,1,1,1,31,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.454545,4,0.454545,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,33,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.45283,2,0.45283,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,19,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_520,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.647059,3,0.647059,0,0,1,0,1,1,0,0,8,-1,4777,336,8,-1,0,1,1,51,-1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.32,3,0.4,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,28,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,8,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.470588,3,0.470588,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,17,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,8,8,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.72,3,0.72,0,0,1,0,1,1,0,0,6,-1,6003,206,4,-1,1,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,error,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,34,331,6,-1,1,1,1,34,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,106,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.315789,2,0.315789,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,25,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.347826,3,0.347826,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_530,invalid,success,0
0.529412,2,0.529412,0,0,1,0,1,1,0,0,6,-1,26,339,4,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_436,error,empty,0
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.4,2,0.4,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,778,317,6,-1,1,1,1,45,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.444444,3,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,success,success,success,0
0.55,3,0.55,0,0,1,0,1,1,0,0,6,-1,4044,339,8,-1,0,1,1,32,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,47,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,error,success,success,error,success,1
0.444444,2,0.444444,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,6,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,invalid,empty,0
0.518519,2,0.518519,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,24,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_503,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,34,331,6,-1,0,1,0,-1,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,59,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,partial,success,success,skipped,success,invalid,success,0
0.454545,1,0.454545,0,0,1,0,1,1,0,0,6,-1,29,-1,8,-1,0,1,1,27,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.55814,2,0.55814,0,0,1,0,1,1,0,0,6,-1,26,339,6,6,1,1,1,26,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,4,-1,761,334,6,-1,0,1,1,31,-1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.482759,1,0.482759,0,0,1,0,1,1,0,0,6,-1,25,340,6,-1,0,1,1,25,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,49,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
